date,url,duration,resolution,video_itag,video_contentlength,video_bitrate,audio_itag,audio_contentlength,audio_bitrate
2024-08-09,https://www.youtube.com/watch?v=_qa86jdQJzM,640633,640x360/256x144/1280x720/1920x1080/854x480/426x240,137/248/399/136/247/398/135/244/397/134/243/396/133/242/395/160/278/394,70051811/49874091/34746740/17424040/20473582/23620141/9828840/13508679/13124682/6976148/9901334/8519545/4033802/5789712/4900518/2653589/5996592/3742780,3216100/1923725/1841418/1042010/1121946/1137824/593234/691912/661309/401466/402378/328416/226978/224797/147688/106840/96802/92525,140/140/249/249/250/250/251/251,10369622/10369622/4010020/4010725/4451521/4451961/8246044/8246695,130869/130869/50627/50634/62490/62488/121214/121213
2024-08-09,https://www.youtube.com/watch?v=Ype-9Q6ogWw,900933,640x360/256x144/1280x720/1920x1080/854x480/426x240,137/248/399/136/247/398/135/244/397/134/243/396/133/242/395/160/278/394,92994840/76088465/58586577/26259401/30674184/35728537/14889534/19828691/21258125/10337137/14446138/13291640/5832687/8438936/7417596/3811947/7831913/5596639,1968288/1725466/1329786/579523/656845/792918/322204/417051/439132/210796/288943/257908/122279/170317/122590/78599/94998/76923,140/140/249/249/250/250/251/251,14582527/14582427/5684125/5683748/6751645/6751886/12802389/12801824,131091/131088/52213/52166/67741/67754/132180/132185
2024-08-09,https://www.youtube.com/watch?v=B_LVZAb4l-4,481166,640x360/256x144/1280x720/1920x1080/854x480/426x240,137/248/399/136/247/398/135/244/397/134/243/396/133/242/395/160/278/394,75262970/50647008/46222316/22141839/24410398/27860904/12442298/15438971/16408505/8533721/11304039/10106464/4777382/6771159/5625829/3086034/5069995/3548769,1973900/1239713/1356681/582105/694380/844086/328392/430536/482245/219148/308113/296319/121156/188511/135097/77175/96788/82274,140/140/249/249/250/250/251/251,7789826/7789826/2999114/2999841/3550642/3551316/7083849/7084757,130697/130691/50825/50843/62330/62332/125920/125928
2024-08-09,https://www.youtube.com/watch?v=JTdHXanS_o4,0,,,,,,,
2024-08-09,https://www.youtube.com/watch?v=Vpma-LVlLYU,728299,640x360/256x144/1280x720/1920x1080/854x480/426x240,137/248/399/136/247/398/135/244/397/134/243/396/133/242/395/160/278/394,82665476/70822481/51751266/23206290/26896665/31532190/13433797/17353577/18694980/9344610/12798473/11815988/5279684/7524357/6696797/3401327/7044585/4963400,1451358/1228349/923493/424220/560498/594685/242166/359194/347048/167369/219781/207880/92808/131471/115380/59475/91150/74620,140/140/249/249/250/250/251/251,11788511/11788511/4596956/4593904/5189250/5188512/9601484/9600174,131108/131100/53180/53085/66986/66936/125702/125652
2024-08-09,https://www.youtube.com/watch?v=4RbE4hjjCI0,659233,640x360/256x144/1280x720/1920x1080/854x480/426x240,137/248/399/136/247/398/135/244/397/134/243/396/133/242/395/160/278/394,98606348/73546256/58526954/25317075/30524620/35256139/13922354/19265931/20034454/9559127/13671661/11980277/5272008/7740679/6434072/3363990/6698085/4300620,2904777/2459956/2013172/866274/1092854/1202624/492731/689625/639420/332019/409370/318587/183765/223625/172000/102907/97195/90417,140/140/249/249/250/250/251/251,10670951/10670894/4102335/4100629/5176042/5181508/10056180/10067173,134887/134119/51543/51505/67048/66976/133964/133954
2024-08-09,https://www.youtube.com/watch?v=PTVW0QfVPbU,851333,640x360/256x144/1280x720/1920x1080/854x480/426x240,137/248/399/136/247/398/135/244/397/134/243/396/133/242/395/160/278/394,104875997/73859633/53359605/26703389/31354673/33080826/14675409/19690615/18951950/10240058/14076965/11863362/5732544/8169396/6687046/3647930/7990790/5062056,3812162/2517226/2433543/1723994/1431150/1189916/748237/759313/623183/420145/407144/315101/187747/223211/136768/105003/96813/75929,140/140/249/249/250/250/251/251,13780315/13780304/5330576/5334309/6340338/6341412/12466067/12468248,131115/131121/50923/50942/63697/63709/126980/126984
2024-08-09,https://www.youtube.com/watch?v=Lj6MJZNF7W0,714266,640x360/256x144/1280x720/1920x1080/854x480/426x240,137/248/399/136/247/398/135/244/397/134/243/396/133/242/395/160/278/394,108640895/81917625/72829194/30823654/37028986/43315378/17406585/23350857/24302974/12005183/16369420/14578605/6555130/9323057/7540813/4093908/6967295/4830757,3412021/2515594/2353213/1014348/1374174/1200968/579331/754334/653757/405850/413396/333536/221990/229845/182321/107901/98170/92027,140/140/249/249/250/250/251/251,11561206/11561206/4448712/4458766/5344172/5354790/10289679/10309765,131012/131080/55046/54549/72352/72003/138132/139311
2024-08-09,https://www.youtube.com/watch?v=o533vOO_6i0,643933,640x360/256x144/1280x720/1920x1080/854x480/426x240,137/248/399/136/247/398/135/244/397/134/243/396/133/242/395/160/278/394,96859013/69734220/59936486/25960425/30260539/34502554/14433371/18947118/19675082/10034880/13611782/12060075/5481143/7777942/6426110/3412386/6407720/4279553,4607036/2273869/1801314/954841/1118788/1030696/525266/622705/564162/347308/409904/363086/188834/224973/180449/105526/97103/88565,140/140/249/249/250/250/251/251,10423439/10423373/4023061/4023904/5112273/5117070/10035583/10051520,130955/130986/51860/52151/68334/67688/135752/134639
2024-08-09,https://www.youtube.com/watch?v=iomf37eLSyw,648766,640x360/256x144/1280x720/1920x1080/854x480/426x240,137/248/399/136/247/398/135/244/397/134/243/396/133/242/395/160/278/394,72136590/58260947/55387320/20473438/26311654/32068863/11675920/16657851/18109803/8175638/11933837/11134039/4549031/6879088/6066101/2883485/6095683/4043154,2059613/1546709/1274352/600593/699961/740331/342354/425376/422677/230896/300217/254077/128054/178034/121685/78474/95188/77977,140/140/249/249/250/250/251/251,10501567/10501528/4071940/4073048/4993701/5007285/9724249/9752172,130946/130926/51430/51526/74185/74766/145780/146812
2024-08-09,https://www.youtube.com/watch?v=PUfvRtsRnfk,270536,640x360/256x144/1280x720/1920x1080/854x480/426x240,137/248/399/136/247/398/135/244/397/134/243/396/133/242/395/160/278/394,36523194/29232977/22482967/9752429/12060099/13130809/5472973/7820458/7750736/3754910/5556590/4807463/2096397/3212931/2679155/1320276/2923167/1870885,3563210/1595016/1776092/818346/791674/965590/405014/451612/527183/249460/288904/293293/119433/164981/131115/68407/96579/81080,140/140/249/249/250/250/251/251,4380563/4380938/1710667/1710528/2226847/2231016/4345891/4353079,130964/132469/51058/51008/70842/70664/142471/137842
2024-08-09,https://www.youtube.com/watch?v=BFwi137lZBU,851666,640x360/256x144/1280x720/1920x1080/854x480/426x240,137/248/399/136/247/398/135/244/397/134/243/396/133/242/395/160/278/394,122719455/95454676/76936183/36018358/41261454/45845411/20453323/26234413/26886038/14270163/19036604/16750637/8003358/11153726/9047771/5098405/8500975/6036428,3042866/2458180/2055615/913709/1044674/1094745/498375/655181/627840/331828/404532/336503/180630/223754/171839/107147/97099/81455,140/140/249/249/250/250/251/251,13785706/13785735/5350552/5355568/6761509/6768319/13199109/13215791,131444/131457/56020/55783/76310/75439/147248/144992
2024-08-09,https://www.youtube.com/watch?v=Hzv8mhhkcWo,648866,640x360/256x144/1280x720/1920x1080/854x480/426x240,137/248/399/136/247/398/135/244/397/134/243/396/133/242/395/160/278/394,117059983/75899552/70135294/31482606/36330106/42736344/17322582/23085606/24353965/11775246/16675714/14970666/6542756/9835529/7803723/4145009/7427750/4970391,2764145/1880954/1842523/788105/813774/1054878/431127/535827/570667/280481/374330/292495/149600/215627/143434/89100/97166/80002,140/140/249/249/250/250/251/251,10503522/10503550/4067276/4073666/5071688/5076930/9914753/9922313,131097/131087/57708/57848/73796/73986/143244/142816
2024-08-09,https://www.youtube.com/watch?v=UUoGxFYMwUE,741299,640x360/256x144/1280x720/1920x1080/854x480/426x240,137/248/399/136/247/398/135/244/397/134/243/396/133/242/395/160/278/394,101786880/68369562/50455905/24647557/26865071/30771809/13312902/18767135/17713651/9136446/12598069/11441396/5090400/7140045/6157292/3218305/7410337/4805213,2013807/1232225/1015690/458139/769731/585268/240835/546730/320702/163876/261317/199553/87347/143416/109630/55923/97306/76510,140/140/249/249/250/250/251/251,11999034/11999034/4651524/4649075/5243575/5243234/9745948/9745750,130981/130982/55418/55465/71796/71929/131574/131680
2024-08-09,https://www.youtube.com/watch?v=GZMx0BOxzGc,93233,640x360/256x144/1280x720/1920x1080/854x480/426x240,137/248/399/136/247/398/135/244/397/134/243/396/133/242/395/160/278/394,12805258/7527369/5679681/2976435/3184635/3399976/1572593/2069739/1982989/1082325/1445959/1251511/586489/822362/682922/372813/932294/586857,1387592/880355/773440/324054/360794/417820/174917/229914/237822/119654/164419/149184/62854/90258/77029/38392/92670/68871,140/140/249/249/250/250/251/251,1511502/1511502/585495/584068/742316/744608/1445242/1448831,130335/130361/52221/52283/68602/68913/133552/134054
2024-08-09,https://www.youtube.com/watch?v=reCxl6oa-5s,760699,640x360/256x144/1280x720/1920x1080/854x480/426x240,137/248/399/136/247/398/135/244/397/134/243/396/133/242/395/160/278/394,92794447/71625445/59866499/26915426/29595097/36667282/15673568/19001721/21444461/11036216/14063265/13842919/6148178/8412560/7712071/3964278/7472962/5513848,1885480/1529485/1155552/587128/602096/746981/334821/385789/436920/236778/293754/275376/134528/178853/134397/88360/95189/80744,140/140/249/249/250/250/251/251,12312928/12312915/4743575/4741072/5715733/5715583/10850443/10849516,130895/130900/55468/55479/70239/70272/130958/130988
2024-08-09,https://www.youtube.com/watch?v=o0X9BVHAbOs,667299,640x360/256x144/1280x720/1920x1080/854x480/426x240,137/248/399/136/247/398/135/244/397/134/243/396/133/242/395/160/278/394,92764770/71222479/52536190/23705541/30010372/34074400/13428782/18959907/18540908/9211842/13274048/11596100/5200953/7523501/6308122/3309281/6503532/4392717,4160471/2497862/2115952/1031586/1492378/1259109/589896/765344/701528/390349/410290/409717/215122/224501/161130/105274/97318/85781,140/140/249/249/250/250/251/251,10801235/10801235/4175652/4175324/5074210/5074471/9757606/9757740,130809/130809/51308/51296/65460/65472/129169/129191
2024-08-09,https://www.youtube.com/watch?v=d-xPv9SwEis,653933,640x360/256x144/1280x720/1920x1080/854x480/426x240,137/248/399/136/247/398/135/244/397/134/243/396/133/242/395/160/278/394,72272333/62042536/51572786/21213410/25328303/30954396/12338052/16193432/17891169/8762340/11902061/11358856/4804526/6887099/6158155/3090737/6175500/4336806,1870600/1583629/1254722/577789/632661/784698/334818/401136/461306/234994/302392/284029/131661/185210/129077/84248/92631/82029,140/140/249/249/250/250/251/251,10585518/10585515/4095792/4096794/4977110/4977331/9770870/9771025,131022/131037/50784/50793/66210/66201/131370/131369
2024-08-09,https://www.youtube.com/watch?v=BfCHWzWwbPY,764033,640x360/256x144/1280x720/1920x1080/854x480/426x240,137/248/399/136/247/398/135/244/397/134/243/396/133/242/395/160/278/394,91026283/75345093/63264083/26309461/31467525/37520078/15173932/19895978/21666209/10718608/14577698/13633851/6035156/8532268/7361984/3843468/6961259/4973386,3585727/2004343/2020130/1124850/1106275/1009599/621078/630758/581813/412077/381567/371484/223815/223410/173841/105546/97586/82000,140/140/249/249/250/250/251/251,12367187/12367185/4791569/4791584/5863898/5864455/11429632/11430229,130966/130965/51244/51227/65872/65869/129951/129932
2024-08-09,https://www.youtube.com/watch?v=FTFSOUYDVYo,679633,640x360/256x144/1280x720/1920x1080/854x480/426x240,137/248/399/136/247/398/135/244/397/134/243/396/133/242/395/160/278/394,81375272/62299164/42993207/20596697/24042371/25468150/11592090/15411024/15945840/8171783/11304731/9936937/4622321/6557578/5707035/3041561/6665740/4368143,1753029/1640357/1242157/487148/648186/740407/271092/420578/435066/181909/288725/256084/100366/168109/121289/62579/101222/75060,140/140/249/249/250/250/251/251,11001124/11001154/4311494/4306171/5212568/5212739/9959987/9958876,130818/130821/56833/56663/73149/72989/138554/138610
2024-08-09,https://www.youtube.com/watch?v=8AyLdg-NGs8,697699,640x360/256x144/1280x720/1920x1080/854x480/426x240,137/248/399/136/247/398/135/244/397/134/243/396/133/242/395/160/278/394,91088195/70494101/53024623/24528492/29339975/32472886/13894516/18827346/19060034/9708894/13525930/12108821/5489851/7847362/6663567/3550182/6829873/4641327,3619134/2425183/2502140/1213563/1371301/1241600/684882/701832/695951/468378/399044/405304/212933/225280/218855/101278/97298/89699,140/140/249/249/250/250/251/251,11293138/11293138/4371889/4368963/5408003/5411099/10444408/10441086,131167/131164/52182/51951/67458/67420/133228/133196
2024-08-09,https://www.youtube.com/watch?v=GVuO3YFJmZw,838099,640x360/256x144/1280x720/1920x1080/854x480/426x240,137/248/399/136/247/398/135/244/397/134/243/396/133/242/395/160/278/394,84291689/66786606/48199937/21667116/26850091/32062181/12391476/17561866/18014102/8911236/12998011/11711900/5186764/7541372/6798042/3445216/7678717/5015200,1357553/1026353/769170/386851/422354/526285/218884/275455/279438/152970/199082/178937/87383/123240/103461/57320/95853/75653,140/140/249/249/250/250/251/251,13565422/13565397/5281638/5278877/6394318/6392681/12143410/12140627,130977/130981/52128/51988/64518/64658/128344/128314
2024-08-09,https://www.youtube.com/watch?v=mKxgfQyS5wE,708733,640x360/256x144/1280x720/1920x1080/854x480/426x240,137/248/399/136/247/398/135/244/397/134/243/396/133/242/395/160/278/394,78032244/58058383/45583335/19704649/23925179/27894298/11064808/15620665/16197751/7764612/11366250/10406285/4424138/6513211/5954428/2921508/6995983/4406472,1430483/1062893/865773/377117/454592/540125/215112/308109/321949/150477/219528/204130/83733/123109/107517/52280/95931/71917,140/140/249/249/250/250/251/251,11471625/11471625/4473458/4471739/5158863/5156997/9672608/9668949,130843/130849/54038/54060/69205/69212/130992/130952
2024-08-09,https://www.youtube.com/watch?v=xQzVHR5Mk5M,636299,640x360/256x144/1280x720/1920x1080/854x480/426x240,137/248/399/136/247/398/135/244/397/134/243/396/133/242/395/160/278/394,77765241/67899859/56174044/22312901/26990618/33481860/12821172/17217351/19026340/9017407/12513878/11991757/5018584/7330211/6535762/3263703/6153415/4393332,1936128/1325967/1204658/551243/578600/725490/304371/384130/385098/205485/269293/237727/116343/159534/119687/71924/96850/77079,140/140/249/249/250/250/251/251,10299740/10299736/4007282/4004957/4581781/4579640/8601423/8598606,130798/130800/53618/53348/67911/67890/130049/129979
2024-08-09,https://www.youtube.com/watch?v=FedpiGdZVIo,672399,640x360/256x144/1280x720/1920x1080/854x480/426x240,137/248/399/136/247/398/135/244/397/134/243/396/133/242/395/160/278/394,82632809/64072242/58899828/23572570/29014054/34249848/13569854/18304211/19080611/9568725/12920843/11613070/5467244/7558279/6240674/3422096/6298489/4307155,3330792/2504923/1793155/894183/1300041/1141392/499459/756032/627696/342194/409374/335560/220815/223841/158721/115905/97172/85983,140/140/249/249/250/250/251/251,10883874/10883874/4219930/4213411/5090751/5089687/9818829/9817263,130844/130844/52269/52231/71352/71335/139540/139498
2024-08-09,https://www.youtube.com/watch?v=xriAKKQyeek,795633,640x360/256x144/1280x720/1920x1080/854x480/426x240,137/248/399/136/247/398/135/244/397/134/243/396/133/242/395/160/278/394,89372145/70943742/62760534/26030773/30946139/37418270/14997338/19760665/21683537/10749130/14630078/13788236/6000974/8712150/7658816/3840628/7306545/5230214,2369062/1547318/1645501/682936/840509/1023248/383182/539149/580169/263998/380164/297366/144865/221718/158554/92375/96702/76734,140/140/249/249/250/250/251/251,12878666/12878671/5045355/5037088/5946840/5944240/11642789/11638922,131087/131093/58814/58717/75728/75751/143126/143075
2024-08-09,https://www.youtube.com/watch?v=POd6aroUU9c,972366,640x360/256x144/1280x720/1920x1080/854x480/426x240,137/248/399/136/247/398/135/244/397/134/243/396/133/242/395/160/278/394,124201468/105145025/86480734/34940687/42494082/52173316/19912388/26779996/29921419/14057195/19684677/18668509/7822353/11449625/10096423/5013411/9121018/6662850,2038741/1726398/1262888/602061/718270/780834/339770/435945/440549/236952/310858/275357/132649/191068/132469/104339/96970/78196,140/140/249/249/250/250/251/251,15738403/15738403/6146603/6141504/7393732/7392470/14312085/14310810,131248/131250/54449/54492/70331/70305/134136/134171
2024-08-09,https://www.youtube.com/watch?v=n6Lv2kVApMs,690999,640x360/256x144/1280x720/1920x1080/854x480/426x240,137/248/399/136/247/398/135/244/397/134/243/396/133/242/395/160/278/394,79085719/70316215/56670781/22649020/28785215/34703903/13138455/18343534/20016159/9211252/13207616/12433164/5046057/7571870/6682216/3283427/6180451/4486117,1710765/1578063/1155074/503630/814583/730930/285941/483311/463478/199761/269912/264418/108170/155230/132321/69593/95842/76261,140/140/249/249/250/250/251/251,11184663/11184668/4356369/4354439/4933985/4932855/9237444/9235725,130883/130885/51489/51462/61932/61872/120673/120677
2024-08-09,https://www.youtube.com/watch?v=maZRaWcxw4E,732166,640x360/256x144/1280x720/1920x1080/854x480/426x240,137/248/399/136/247/398/135/244/397/134/243/396/133/242/395/160/278/394,94569293/75789405/65636368/27320580/32611236/39554214/15911355/20912626/22981632/11074683/15448607/14345976/6305455/9192848/7834816/4131526/7099946/5206777,2711888/1794059/1707006/758347/974306/1118346/410645/588258/602939/278195/405339/302145/150174/219380/130271/89957/97796/79237,140/140/249/249/250/250/251/251,11851373/11851388/4594389/4586812/5421315/5418646/10401064/10397254,130935/130929/53453/53271/67776/67534/130082/130111
2024-08-09,https://www.youtube.com/watch?v=S-zHKz6KcS8,646699,640x360/256x144/1280x720/1920x1080/854x480/426x240,137/248/399/136/247/398/135/244/397/134/243/396/133/242/395/160/278/394,82415152/67355632/55725893/22184221/27998132/33086785/12393103/17534083/18867215/8567221/12343574/11393493/4728991/6977525/6023184/3014371/6218621/4017668,4480936/2458249/1804280/1069622/1451459/1063559/570984/741097/596733/363521/408378/306224/175340/222463/148785/97240/100082/77014,140/140/249/249/250/250/251/251,10468307/10468256/4139306/4131999/4967985/4966050/9418550/9415935,131084/131086/60696/60819/75724/75771/137003/137039
2024-08-09,https://www.youtube.com/watch?v=rl8uAM7V4Qg,318499,640x360/256x144/1280x720/1920x1080/854x480/426x240,137/248/399/136/247/398/135/244/397/134/243/396/133/242/395/160/278/394,36858416/33858814/26715994/9695941/12158689/15387572/5523167/7576912/8607094/4008721/5583657/5388450/2221201/3250768/2944361/1450246/2978507/2084647,1367931/1234480/1044274/399921/502477/616829/229829/312132/353952/165401/234176/221571/93157/141598/116553/59583/90864/74393,140/140/249/249/250/250/251/251,5156378/5156372/2004453/1999922/2425933/2425008/4756082/4755168,130636/130638/51293/51309/65130/65106/131343/131315
2024-08-09,https://www.youtube.com/watch?v=imGIuziqzfk,721466,640x360/256x144/1280x720/1920x1080/854x480/426x240,137/248/399/136/247/398/135/244/397/134/243/396/133/242/395/160/278/394,118156241/86461028/81399241/32336209/40779239/46920329/18084286/24904853/25892359/12483067/17116871/15379901/6771643/9782565/7971168/4252175/7579819/5134214,4526859/2514825/2747909/1146744/1464339/1233213/598909/753498/681560/397678/410088/319154/201458/224575/163273/106762/97816/86749,140/140/249/249/250/250/251/251,11678185/11678191/4550225/4542506/5464882/5461723/10480442/10475291,130885/130898/55204/55095/71091/71086/134566/134486
2024-08-09,https://www.youtube.com/watch?v=vmmon0M-Q5s,603199,640x360/256x144/1280x720/1920x1080/854x480/426x240,137/248/399/136/247/398/135/244/397/134/243/396/133/242/395/160/278/394,69043107/61221147/42359553/18704956/23682747/28400761/10859362/15116882/15439071/7610708/11025026/10083421/4505733/6575539/5845091/2977263/6096747/4152089,1466440/1316443/903886/433758/532478/652172/252982/329732/336838/173516/241268/216086/104232/148444/115762/67336/97115/74847,140/140/249/249/250/250/251/251,9764604/9764601/3766969/3773694/4763276/4765169/9374408/9377489,130905/130918/53263/53324/69347/69345/136414/136431
2024-08-09,https://www.youtube.com/watch?v=_7Z-3Y4QiGM,651833,640x360/256x144/1280x720/1920x1080/854x480/426x240,137/248/399/136/247/398/135/244/397/134/243/396/133/242/395/160/278/394,67916800/54112376/40328024/17388861/21326165/25596602/9840818/13935022/14199820/6975909/10107047/9194257/4020224/5861016/5286542/2624147/5695514/3845258,1786812/1318557/1013054/395572/577222/601525/215839/339091/341716/146047/236144/197033/88338/131834/106427/89207/96780/69502,140/140/249/249/250/250/251/251,10551023/10551023/4114875/4108551/5010663/5008117/9569769/9566317,130778/130783/52836/52628/66496/66510/126151/126152
2024-08-09,https://www.youtube.com/watch?v=TQM2XEbbFAI,696099,640x360/256x144/1280x720/1920x1080/854x480/426x240,137/248/399/136/247/398/135/244/397/134/243/396/133/242/395/160/278/394,119891767/96595146/81882679/33754813/40645488/48394960/19111771/25437334/27423665/13263357/18280396/16419417/7329723/10691815/8455531/4636104/7451312/5286218,3068635/2422847/1890608/825226/1271213/1163408/467151/746264/626302/327957/408634/331307/197000/223021/162088/106953/101322/83225,140/140/249/249/250/250/251/251,11267308/11267306/4404366/4396661/5364327/5362613/10270651/10268202,131169/131172/62101/61911/79832/79869/142474/142519
2024-08-09,https://www.youtube.com/watch?v=_ZzvMJYiWN4,645333,640x360/256x144/1280x720/1920x1080/854x480/426x240,137/248/399/136/247/398/135/244/397/134/243/396/133/242/395/160/278/394,122508626/82969406/68068193/31367143/37710826/41425413/17148269/24085000/23451714/11625724/16756339/14263415/6390461/9680854/7235123/3991050/6937880/4711414,3788710/2505170/2379025/1103807/1345970/1284254/596615/743261/667275/401252/410017/336142/217553/225277/157620/106452/97436/87860,140/140/249/249/250/250/251/251,10445816/10445796/4034470/4036505/4836700/4841734/9323339/9332780,130777/130789/55066/55336/71357/71990/138445/139094
2024-08-09,https://www.youtube.com/watch?v=uIGXs65igxk,624466,640x360/256x144/1280x720/1920x1080/854x480/426x240,137/248/399/136/247/398/135/244/397/134/243/396/133/242/395/160/278/394,83422191/60383518/60413215/24029134/28495047/35424457/13505014/17874783/19890821/9347650/12992404/12158415/5187441/7597523/6462829/3348155/6059173/4348172,2222571/1473566/1562005/1010625/834773/953950/489945/536223/532548/286377/389456/310445/170808/224710/159762/102918/96410/82105,140/140/249/249/250/250/251/251,10107938/10107938/3940766/3933684/4709382/4710703/9154734/9157275,130891/130897/55417/55333/73249/73147/145332/145162
2024-08-09,https://www.youtube.com/watch?v=xylJ3BWZMFo,642633,640x360/256x144/1280x720/1920x1080/854x480/426x240,137/248/399/136/247/398/135/244/397/134/243/396/133/242/395/160/278/394,85140762/70691407/58686661/24269314/30245758/35416130/13763213/18953732/20292703/9498203/13573266/12166861/5275449/7809906/6386895/3406119/6122451/4231168,2416147/2039449/1805248/726442/921976/1079788/408826/548373/587378/278120/392273/336456/156440/220268/142310/115238/97117/79946,140/140/249/249/250/250/251/251,10401826/10401826/4061201/4059059/4938772/4938569/9439876/9440616,130837/130844/55319/55336/71920/71926/140132/140132
2024-08-09,https://www.youtube.com/watch?v=j5HRx1010Qk,654599,640x360/256x144/1280x720/1920x1080/854x480/426x240,137/248/399/136/247/398/135/244/397/134/243/396/133/242/395/160/278/394,93042887/71844067/62203213/26156489/32491696/36964134/14772083/20278738/20874313/10316309/14298271/12527072/5697428/8307311/6656527/3649567/6256548/4370334,3102127/2426879/1921660/936338/1226187/1180602/526286/733030/646677/366540/406943/338966/202679/224245/171336/106144/97123/87348,140/140/249/249/250/250/251/251,10595710/10595710/4161883/4158653/5000625/4999957/9519757/9518941,130714/130697/56385/56362/73420/73404/141876/141860
2024-08-09,https://www.youtube.com/watch?v=Oc9WKEZO58Y,652233,640x360/256x144/1280x720/1920x1080/854x480/426x240,137/248/399/136/247/398/135/244/397/134/243/396/133/242/395/160/278/394,72300427/65039601/52456263/20327696/26010554/31538068/11531670/16421331/18104638/8118636/11799355/11228181/4543067/6860292/6066210/2957065/5840505/4133833,1692362/1803370/1386125/546400/752090/810625/306414/486886/457108/204832/332331/282839/113672/185304/124213/69338/96924/76092,140/140/249/249/250/250/251/251,10557407/10557407/4153194/4155597/5094427/5099150/9687688/9694984,130805/130797/57472/57698/71356/71440/132774/133088
2024-08-09,https://www.youtube.com/watch?v=mbdT3kwwTi4,704166,640x360/256x144/1280x720/1920x1080/854x480/426x240,137/248/399/136/247/398/135/244/397/134/243/396/133/242/395/160/278/394,85518153/67580254/61746883/24266285/29646348/36923296/13810355/18851339/20973863/9562039/13603155/12855601/5327434/7879793/6913499/3437408/6677757/4663505,2688263/1692683/1775076/760267/929674/921989/433995/613243/525597/295937/399814/331831/172853/224567/158215/105353/97150/77511,140/140/249/249/250/250/251/251,11397654/11397652/4430046/4430094/5387449/5387463/10485292/10485375,130913/130912/51657/51665/67215/67147/133220/133111
2024-08-09,https://www.youtube.com/watch?v=D4U35c6o6m8,649533,640x360/256x144/1280x720/1920x1080/854x480/426x240,137/248/399/136/247/398/135/244/397/134/243/396/133/242/395/160/278/394,76716997/63243264/54655440/21178075/26858521/32965122/12037293/16988368/18820356/8416917/12252371/11608718/4679309/7003238/6204105/3013282/6128224/4234622,2400350/1769194/1740464/610140/948714/1045981/335688/588464/575592/232063/387234/308760/120863/191562/133661/75632/96653/79965,140/140/249/249/250/250/251/251,10513969/10513969/4087442/4087598/4957125/4957227/9518773/9518681,130856/130856/51521/51504/66060/66080/130500/130522
2024-08-09,https://www.youtube.com/watch?v=-v4nfx9K8GI,773633,640x360/256x144/1280x720/1920x1080/854x480/426x240,137/248/399/136/247/398/135/244/397/134/243/396/133/242/395/160/278/394,255609216/163849914/143492046/71452267/80490758/76438710/38565701/46961364/42438103/25171157/29555121/24230757/12824931/16656014/12038338/7175028/8824348/6687799,4466546/2645762/3117738/1895455/1514141/1376765/1020046/766654/799874/576212/413456/412946/228105/225718/220450/107304/97420/94720,140/140/249/249/250/250/251/251,12522780/12522772/4833365/4815793/5951232/5949229/11620499/11618168,130990/130989/60760/60609/75933/75806/139932/139604
2024-08-09,https://www.youtube.com/watch?v=gJnTr0NYLbs,662799,640x360/256x144/1280x720/1920x1080/854x480/426x240,137/248/399/136/247/398/135/244/397/134/243/396/133/242/395/160/278/394,98674791/77837825/67050739/27066825/32583670/39714069/15284834/20370166/22214868/10761737/14596587/13658335/5976681/8531501/7262718/3795510/6831925/4868639,3209331/2402752/1834662/909640/1353429/1060842/521215/727024/594963/346897/402437/308993/182900/226053/157147/106320/97191/79209,140/140/249/249/250/250/251/251,10728831/10728847/4180036/4175318/5129869/5128876/9815699/9814215,130942/130935/53209/53140/74816/74731/135677/135681
2024-08-09,https://www.youtube.com/watch?v=6djnT935cdM,850766,640x360/256x144/1280x720/1920x1080/854x480/426x240,137/248/399/136/247/398/135/244/397/134/243/396/133/242/395/160/278/394,158322597/118967712/102744678/42852151/52678320/61489431/23757505/32894403/34318645/16165703/23036275/20100228/8939241/13133231/10105883/5435550/9125947/6039310,2977040/2355457/1880493/886438/1201268/1167114/499726/673455/664194/339557/409688/348832/199072/232491/177100/107298/102175/79652,140/140/249/249/250/250/251/251,13770596/13770645/5405329/5374334/6731803/6732213/12993486/12993608,131244/131250/57925/58181/74336/74907/139331/140564
2024-08-09,https://www.youtube.com/watch?v=VNrrAcI5j1Y,725999,640x360/256x144/1280x720/1920x1080/854x480/426x240,137/248/399/136/247/398/135/244/397/134/243/396/133/242/395/160/278/394,81662728/63280449/50677049/21538216/26317954/31555295/12162325/17020955/17337089/8560148/12342587/11018166/4921783/7272867/6171554/3167575/6688561/4348950,2631917/2099616/1805040/688192/962630/1130856/376564/580797/590938/257692/383602/312836/140354/219338/125586/85009/96665/78322,140/140/249/249/250/250/251/251,11751318/11751320/4595732/4587908/5595871/5593643/10799446/10796812,130903/130913/56902/56498/74598/74392/137730/137733
2024-08-09,https://www.youtube.com/watch?v=U2gpW5ec41c,641999,640x360/256x144/1280x720/1920x1080/854x480/426x240,137/248/399/136/247/398/135/244/397/134/243/396/133/242/395/160/278/394,73534398/56797897/43763583/18712667/23068324/27670960/10520654/15140078/15082329/7397002/10892854/9693446/4241888/6358041/5484503/2698450/6111701/3910668,2246226/1804312/1584037/617932/951305/912206/344892/611811/511829/232789/395795/312014/123065/214849/130317/72513/96786/78005,140/140/249/249/250/250/251/251,10392079/10392080/4062041/4054445/4983624/4981981/9656943/9653725,130884/130885/55141/54842/69088/69015/136484/136423
