date,url,duration,resolution,video_itag,video_contentlength,video_bitrate,audio_itag,audio_contentlength,audio_bitrate
2024-08-12,https://www.youtube.com/watch?v=aZ3LpdgC7mE,683808,640x360/1280x720/1920x1080/256x144/426x240/854x480,137/248/399/136/247/398/135/244/397/134/243/396/133/242/395/160/278/394,97090139/94508938/83192595/23842593/30309717/45330213/13428805/20288297/24430274/9121609/13287460/14600254/5070734/7392864/7844926/3188761/6924285/5227793,1842725/1822028/1440304/514701/631007/842838/289049/462904/463490/195267/268456/265415/107127/152726/134177/65256/96757/75386,140/140/249/249/250/250/251/251,11068672/11069101/4311633/4295304/5496595/5454944/10469414/10372364,130955/130925/56966/56312/72392/71733/138058/136184
2024-08-12,https://www.youtube.com/watch?v=QUMuNMpvic8,685799,640x360/1280x720/1920x1080/256x144/426x240/854x480,137/248/399/136/247/398/135/244/397/134/243/396/133/242/395/160/278/394,94944110/93213512/84552227/23332629/30496457/46120738/12870011/19026647/25537244/8701902/13850527/15614073/5086998/8067029/8780672/3297910/7558211/5233204,2279306/1776323/1533391/508276/742513/920805/256154/368205/453371/172786/282022/272722/99573/164431/138263/62439/97440/70746,140/140/249/249/250/250/251/251,11100640/11101024/4289587/4298755/5138371/5123089/9984833/9918190,131020/130962/52097/51060/67597/67079/128475/127922
2024-08-12,https://www.youtube.com/watch?v=kI_pFPftmwU,616899,1280x720/640x360/256x144/1920x1080,137/136/134/243/160,119697371/31605199/11894004/17346539/4250224,3328040/787470/295123/398274/105861,140/140/251/251,9985403/9985403/9119390/9064417,130787/130803/136401/135904
2024-08-12,https://www.youtube.com/watch?v=aCKZ8Mo_YdA,586699,640x360/1280x720/1920x1080/256x144/426x240/854x480,137/248/399/136/247/398/135/244/397/134/243/396/133/242/395/160/278/394,83164647/82309827/75707771/21358911/27320656/42091205/11814058/17721439/22347937/8182592/12118370/13433311/4386087/6755691/7047266/2698578/6163000/4418315,1863499/1823483/1659206/507072/682005/924724/278346/428571/493201/193301/287856/286488/100799/162473/146696/62156/96980/72329,140/140/249/249/250/250/251/251,9496880/9496880/3661381/3636686/4626484/4584786/8883634/8790704,131020/130872/52280/51512/69065/67681/135326/132799
2024-08-12,https://www.youtube.com/watch?v=4ctSJDHXwZU,626833,1280x720/640x360/256x144/1920x1080,137/136/134/243/160,116372753/29938898/10997347/15829765/3379320,4654221/1937833/524421/414066/101166,140/140/251/251,10146361/10146805/9705843/9644614,130864/130833/131631/130823
2024-08-12,https://www.youtube.com/watch?v=lKITXjIS8Gw,506966,1280x720/640x360/256x144/1920x1080,137/136/134/243/160,96892212/21654992/8305475/13203300/2890058,2429674/694051/274367/390802/101106,140/140/251/251,8206616/8206855/7427072/7380900,130916/130821/132330/132258
2024-08-12,https://www.youtube.com/watch?v=5h5XWaBYt4M,567066,1280x720/640x360/256x144/1920x1080,137/136/134/243/160,96170158/19870359/7660222/12359608/2716848,2298915/603599/235928/361950/79065,140/140/251/251,9178958/9178964/8586667/8544459,130748/130767/131564/131387
2024-08-12,https://www.youtube.com/watch?v=hDcAtWOG4p4,563199,1280x720/640x360/256x144/1920x1080,137/136/134/243/160,55757725/13681831/6364961/13215640/1776264,3511212/578818/202813/317353/57807,140/140/251/251,9116328/9116275/9211118/9208262,130958/130942/155979/155029
2024-08-12,https://www.youtube.com/watch?v=30UoQzzHDF8,525966,1280x720/640x360/256x144/1920x1080,137/136/134/243/160,69029626/16746005/6713560/10809218/2421302,1778603/477502/192221/304012/69346,140/140/251/251,8513893/8514128/8292241/8263661,130845/130834/132781/132904
2024-08-12,https://www.youtube.com/watch?v=KLHfH6B-5CI,566733,1280x720/640x360/256x144/1920x1080,137/136/134/243/160,96259457/23237057/8579384/13646412/2898096,2564855/679744/240346/401292/80497,140/140/251/251,9173701/9173739/9056639/8996298,130755/130747/136028/135222
2024-08-12,https://www.youtube.com/watch?v=TGllQNO9LGw,803233,1280x720/640x360/256x144/1920x1080,137/136/134/243/160,130957546/33346690/12761687/19750395/4561446,3214944/828263/321109/400332/118126,140/140/251/251,13001149/13001202/12386513/12289310,131238/131081/136835/136135
2024-08-12,https://www.youtube.com/watch?v=ujrKtQjSHcA,607233,1280x720/640x360/256x144/1920x1080,137/136/134/243/160,88305452/19692361/7632090/12127354/2809468,1978952/504051/212843/302278/75052,140/140/251/251,9829071/9829350/9293786/9248471,130952/130758/138912/137805
2024-08-12,https://www.youtube.com/watch?v=cUKxX8qEWZ8,521499,1280x720/640x360/256x144/1920x1080,137/136/134/243/160,96114774/19240060/7329849/12301444/2502385,2418227/582424/225930/335283/71527,140/140/251/251,8441725/8442035/8234715/8228933,130770/130741/133332/133728
2024-08-12,https://www.youtube.com/watch?v=dBtkkWWE34s,601933,1280x720/640x360/256x144/1920x1080,137/136/134/243/160,95489149/22479085/8840112/14036937/3137906,2443431/660402/261858/335340/90995,140/140/251/251,9743452/9743708/9196044/9140173,130964/130863/135523/136008
2024-08-12,https://www.youtube.com/watch?v=YE2Y2DaMpNM,596699,1280x720/640x360/256x144/1920x1080,137/136/134/243/160,101743134/23801899/9087939/14351932/3225248,2163693/548525/207864/332400/73488,140/140/251/251,9658469/9658469/8911091/8848128,130711/130713/135705/134930
2024-08-12,https://www.youtube.com/watch?v=QkooHsv4z7Y,569033,1280x720/640x360/256x144/1920x1080,137/136/134/243/160,101725085/21629732/8149215/13032126/2829087,2166142/541048/214962/318851/71998,140/140/251/251,9210908/9211226/8643111/8607663,130740/130751/133820/132326
2024-08-12,https://www.youtube.com/watch?v=Pkh-x20OqtQ,521866,1280x720/640x360/256x144/1920x1080,137/136/134/243/160,83047222/19335273/7295111/11097562/2419600,1844802/510621/198220/302495/64856,140/140/251/251,8447358/8447358/8359255/8313163,130881/130873/139557/137796
2024-08-12,https://www.youtube.com/watch?v=OSVg4FvDM-g,761999,1280x720/640x360/256x144/1920x1080,137/136/134/160,144727477/30428369/10938881/3173545,2203421/516244/188000/54062,140/140/251/251,12333765/12333800/11914415/11781628,130864/130860/140191/137578
2024-08-12,https://www.youtube.com/watch?v=NlUnc12jXWs,553933,1280x720/640x360/256x144/1920x1080,137/136/134/243/160,81657846/18127222/7318583/11663510/2639329,2129565/557914/232739/332011/82636,140/140/251/251,8966524/8966732/8657210/8605718,130978/131006/136420/135628
2024-08-12,https://www.youtube.com/watch?v=YoUSv1O53aI,633533,1280x720/640x360/256x144/1920x1080,137/136/134/243/160,102378329/25006185/10040884/15589837/3611851,2947511/804842/325757/382797/105459,140/140/251/251,10254975/10255086/9887032/9841699,130840/130825/136710/137999
2024-08-12,https://www.youtube.com/watch?v=Oi8t1BxJVXY,563066,1280x720/640x360/256x144/1920x1080,137/136/134/243/160,72090717/18718929/8433353/14712457/2395268,2387680/1018217/322446/477004/89838,140/140/251/251,9114386/9114516/8683745/8615069,130899/130840/138493/137798
2024-08-12,https://www.youtube.com/watch?v=DuDmWbnkKhQ,613099,1280x720/640x360/256x144/1920x1080,137/136/134/243/160,100872893/22607255/10041128/17872990/2683792,2204472/1039294/288781/501280/75996,140/140/251/251,9924193/9924498/9418055/9352785,130826/130834/133371/132784
2024-08-12,https://www.youtube.com/watch?v=9cunEblU5N4,593999,1280x720/640x360/256x144/1920x1080,137/136/134/243/160,105363103/25323059/9677752/15252495/3392411,2548664/717245/284026/374706/97376,140/140/251/251,9615357/9615670/9443883/9388377,130912/130798/137973/137533
2024-08-12,https://www.youtube.com/watch?v=QPCNFepc9jM,586699,1280x720/640x360/256x144/1920x1080,137/136/134/160,75693406/17958239/6852229/2354776,3122071/878593/345865/99949,140/140/251/251,9496880/9496969/9637719/9558353,130802/130811/139852/139394
2024-08-12,https://www.youtube.com/watch?v=LQ1kXjiCS-o,592866,1280x720/640x360/256x144/1920x1080,137/136/134/243/160,79760494/23294924/9758283/16415273/2719954,2514765/1026269/364358/545094/107076,140/140/251/251,9596508/9596508/9725956/9648375,130874/130808/143189/141130
2024-08-12,https://www.youtube.com/watch?v=tTDG4eGkeuo,552599,1280x720/640x360/256x144/1920x1080,137/136/134/243/160,85892761/20666405/7864189/12459638/2700633,2117072/563496/208760/333563/72282,140/140/251/251,8945229/8945240/8585746/8525718,130975/130899/134032/133278
2024-08-12,https://www.youtube.com/watch?v=y8A2TQdFWeo,503233,1280x720/640x360/256x144/1920x1080,137/136/134/243/160,76845140/19389740/8206965/14495441/2337624,2663551/1040261/328316/434772/86294,140/140/251/251,8146254/8146350/7405285/7410286,130616/130696/131531/131056
2024-08-12,https://www.youtube.com/watch?v=4pr17U5jW9U,583866,640x360/1280x720/1920x1080/256x144/426x240/854x480,137/248/399/136/247/398/135/244/397/134/243/396/133/242/395/160/278/394,124081048/131200047/113625122/22449658/32780769/53171833/12459438/19603963/24941213/8674337/13624293/14511688/4892283/7698149/7596588/3139766/6284925/4485959,2638020/2457473/2071133/562571/801650/1055802/320041/493771/527208/222950/377690/310198/124977/213739/150800/78216/97540/77124,140/140/249/249/250/250/251/251,9451148/9451336/3643681/3638841/4702773/4682000/9053894/9000502,130829/130812/53000/52087/69331/68028/135474/135275
2024-08-12,https://www.youtube.com/watch?v=Y1IwL1HCgqU,596066,1280x720/640x360/256x144/1920x1080,137/136/134/243/160,110922773/23409994/8956484/14519493/3101653,2724836/728205/306798/398001/104286,140/140/251/251,9648346/9648620/9821919/9744524,130808/130813/172755/174559
2024-08-12,https://www.youtube.com/watch?v=7-zlTbMkdqY,542233,1280x720/640x360/256x144/1920x1080,137/136/134/160,98058216/20922731/8126261/2738996,2294946/598396/228226/74300,140/140/251/251,8777316/8777716/8968867/8893915,130824/131043/142060/141780
2024-08-12,https://www.youtube.com/watch?v=0dCmKLimxT0,940939,1280x720/640x360/256x144/1920x1080,137/136/134/160,99309331/27855446/11165589/4838018,2679701/722143/268422/94473,140/140/251/251,15229694/15229901/16911935/16804166,131372/131218/160491/158292
2024-08-12,https://www.youtube.com/watch?v=RLbva0dzR4k,582682,1280x720/640x360/256x144/1920x1080,137/136/134/243/160,62252739/14453117/5703445/8970139/2023324,1354324/353436/140706/229897/49185,140/140/251/251,9432255/9432167/9323082/9245501,130875/130805/138948/136620
2024-08-12,https://www.youtube.com/watch?v=sGXZx3CS9-M,547233,1280x720/640x360/256x144/1920x1080,137/136/134/243/160,74543195/16482050/6638979/10682464/2403895,1661287/419099/177554/296740/64102,140/140/251/251,8858551/8858493/8359832/8323823,130602/130608/135436/134129
2024-08-12,https://www.youtube.com/watch?v=SAT3ukSfslM,504266,1280x720/640x360/256x144/1920x1080,137/136/134/160,93394977/28622887/11627378/2832605,2370047/1048100/324768/83923,140/140/251/251,8162780/8162901/7725298/7691452,130800/130712/129257/129166
2024-08-12,https://www.youtube.com/watch?v=nY3XiTR-vhk,605766,640x360/1280x720/1920x1080/256x144/426x240/854x480,137/248/399/136/247/398/135/244/397/134/243/396/133/242/395/160/278/394,178007582/150607957/126863616/42836571/57001336/70182269/23169443/32154971/35429815/15266748/21988498/19966083/8166742/12224563/9925548/5010760/6997164/5122943,4466312/2529316/2427106/2040226/1527109/1410426/994747/721700/678449/537424/414051/386602/235983/226831/183063/108434/97391/84730,140/140/249/249/250/250/251/251,9805413/9805969/3691262/3712915/4529224/4521111/8628773/8593629,130791/130835/55740/55072/70231/69838/135589/135347
2024-08-12,https://www.youtube.com/watch?v=NLX9NaNB7JY,526899,1280x720/640x360/256x144/1920x1080,137/136/134/160,73482467/18364299/7104447/2438378,1788203/471518/182697/62043,140/140/251/251,8529355/8529463/8244969/8168595,130759/130739/140477/136992
2024-08-12,https://www.youtube.com/watch?v=1dIsSwqyuL8,593033,1280x720/640x360/256x144/1920x1080,137/136/134/160,103992042/25840964/9675134/3164470,4418689/1121945/394042/103455,140/140/251/251,9599293/9599243/9258685/9192801,131082/131058/145780/144314
2024-08-12,https://www.youtube.com/watch?v=HpnLE6sO5eg,592833,1280x720/640x360/256x144/1920x1080,137/136/134/160,77097449/18292107/7091815/2454383,1864433/501874/185967/63309,140/140/251/251,9596133/9596133/9473185/9416955,130806/130785/138128/138107
2024-08-12,https://www.youtube.com/watch?v=CNMh9G8IiVM,561933,1280x720/640x360/256x144/1920x1080,137/136/134/160,103206268/25375160/11027037/2842708,3164391/1035484/482541/111051,140/140/251/251,9095968/9095968/8923822/8866800,130946/130861/149768/148151
2024-08-12,https://www.youtube.com/watch?v=DxIWhKAckhI,545899,1280x720/640x360/256x144/1920x1080,137/136/134/243/160,79180067/18698356/7957213/12456065/2854838,1999547/575510/245900/333921/88106,140/140/251/251,8836529/8836620/9234204/9182752,130790/130657/144839/143719
2024-08-12,https://www.youtube.com/watch?v=Nmim1qQ6H6o,596733,1280x720/640x360/256x144/1920x1080,137/136/134/243/160,148476910/77534866/22254350/18645003/5356304,2565523/1401015/414523/345624/105627,140/140/251/251,9659503/9659517/9527593/9535433,130829/130836/141164/141241
2024-08-12,https://www.youtube.com/watch?v=SqiSdpa6hyo,492199,1280x720/640x360/256x144/1920x1080,137/136/134/160,66524427/15034617/7136499/2006818,1879734/993169/276187/81524,140/140/251/251,7967550/7967798/8486689/8417226,130863/130764/148360/150682
2024-08-12,https://www.youtube.com/watch?v=cKuuBC3Q2yM,576733,1280x720/640x360/256x144/1920x1080,137/136/134/160,75146253/17854260/8340179/2407830,1812623/907048/227652/63166,140/140/251/251,9335511/9335535/9664785/9609379,130652/130711/146152/144869
2024-08-12,https://www.youtube.com/watch?v=t4TlSx7zc1A,562933,1280x720/640x360/256x144/1920x1080,137/136/134/243/160,114061884/25043600/9197749/14895810/2845775,2845747/721336/264670/412206/77785,140/140/251/251,9112154/9112173/9361608/9273867,130934/130900/158511/157201
2024-08-12,https://www.youtube.com/watch?v=HQOnvuhW3Mc,571833,1280x720/640x360/256x144/1920x1080,137/136/134/243/160,85897744/21418858/8415876/13046911/2934840,3034247/849280/319259/408765/104193,140/140/251/251,9256056/9256056/9629805/9541463,130787/130783/146784/145198
2024-08-12,https://www.youtube.com/watch?v=2uVQ8jCPj3A,606833,1280x720/640x360/256x144/1920x1080,137/136/134/243/160,86358664/20590264/8206577/13269737/3000450,1684741/452560/181527/275274/66156,140/140/251/251,9822687/9822687/9973950/9885977,130865/130880/152431/151730
2024-08-12,https://www.youtube.com/watch?v=XvULprlf-sY,871799,1280x720/640x360/256x144/1920x1080,137/136/134/243/160,149282881/32919762/13100545/21154522/4669296,2027330/552443/225570/323686/77282,140/140/251/251,14111244/14110887/14819264/14749906,131249/131236/150933/150788
2024-08-12,https://www.youtube.com/watch?v=vV4ozbVr9D8,516899,1280x720/640x360/256x144/1920x1080,137/136/134/243/160,99291170/20701349/7884857/13349464/2683619,2101192/529994/211184/328291/66085,140/140/251/251,8367257/8367257/8758364/8694554,130915/130829/149092/148385
2024-08-12,https://www.youtube.com/watch?v=MecOvIgnXa0,511933,1280x720/640x360/256x144/1920x1080,137/136/134/243/160,80484195/18465506/6916859/10915595/2501927,1853302/503706/201856/292546/70360,140/140/251/251,8286895/8286895/8502072/8436316,130757/130706/146714/143459
2024-08-12,https://www.youtube.com/watch?v=t9FER_0oQTo,506733,1280x720/640x360/256x144/1920x1080,137/136/134/243/160,70850452/18666055/6996999/11237777/2558790,1871185/546082/220188/306689/79609,140/140/251/251,8202663/8202663/8567472/8507720,130732/130735/147008/145156
2024-08-12,https://www.youtube.com/watch?v=WuJfd9ptVZ8,555599,1280x720/640x360/256x144/1920x1080,137/136/134/243/160,74028889/19812196/8178813/12666200/2978926,2200889/618310/227281/318513/76618,140/140/251/251,8993421/8993517/9711230/9635523,130816/130792/155584/155444
2024-08-12,https://www.youtube.com/watch?v=vjIDIF4GHow,606866,1280x720/640x360/256x144/1920x1080,137/136/134/243/160,80379659/19294855/7660067/11843273/2658865,1497307/397391/155865/228724/53098,140/140/251/251,9823257/9823259/9988502/9887989,130807/130877/143368/142542
2024-08-12,https://www.youtube.com/watch?v=z31ne6C6ZEE,506833,1280x720/640x360/256x144/1920x1080,137/136/134/243/160,89102345/19769641/7764108/12413189/2783677,2042553/530515/207855/308274/73562,140/251,8204340/8663146,130962/142976
2024-08-12,https://www.youtube.com/watch?v=-O9w1TJtHo0,492966,1280x720/640x360/256x144/1920x1080,137/136/134/243/160,89846694/21306680/8322043/12640642/2898172,3251688/1038839/387968/410755/106768,140/140/251/251,7980279/7980466/7944077/7861150,130764/130738/137482/135006
2024-08-12,https://www.youtube.com/watch?v=cX14TsqZrkU,656999,1280x720/640x360/256x144/1920x1080,137/136/134/243/160,98062168/25047239/10073541/15315993/3768542,1950922/480991/196399/307129/72064,140/140/251/251,10634404/10634826/10637265/10548711,130891/130956/148106/146797
2024-08-12,https://www.youtube.com/watch?v=YOgjdYhwLFc,606666,1280x720/640x360/256x144/1920x1080,137/136/134/243/160,99447353/23145144/9108234/13731583/3267699,3856158/1073142/387034/410398/106436,140/140/251/251,9819683/9819683/9569061/9478396,130834/130823/137106/137164
2024-08-12,https://www.youtube.com/watch?v=qlRCMzGeDgQ,526333,1280x720/640x360/256x144/1920x1080,137/136/134/243/160,102222552/25152366/9630405/14863697/3430110,2585067/736433/274655/372366/93394,140/140/251/251,8519833/8519941/8613285/8539851,130734/130657/145875/145342
2024-08-12,https://www.youtube.com/watch?v=1gs68dlJMdw,676833,1280x720/640x360/256x144/1920x1080,137/136/134/243/160,72912296/16613191/6576484/10512083/2310633,1629144/444275/173972/256144/60863,140/140/251/251,10955692/10955707/11634500/11537366,131003/130967/153110/155954
2024-08-12,https://www.youtube.com/watch?v=14ktxj3m8OI,606833,1280x720/640x360/256x144/1920x1080,137/136/134/243/160,94044312/23598976/9209309/14250846/3009414,3762054/1298792/444759/392894/101614,140/140/251/251,9823062/9823062/9992549/9877126,130748/130760/144326/142453
2024-08-12,https://www.youtube.com/watch?v=SQcVN5kbI6o,822666,1280x720/640x360/256x144/1920x1080,137/136/134/243/160,107653105/26920567/10855939/16849447/3785163,1944988/544913/212539/329863/69989,140/140/251/251,13316066/13316066/13580003/13462592,131228/131122/146756/145977
2024-08-12,https://www.youtube.com/watch?v=gxR5ad6wKRU,617933,1280x720/640x360/256x144/1920x1080,137/136/134/160,216739143/55924976/20237585/6835507,4451871/1599137/547976/130080,140/140/251/251,10002541/10002823/9358480/9318645,130826/130801/138107/137181
2024-08-12,https://www.youtube.com/watch?v=UKSrH4B9sdU,668633,640x360/1280x720/1920x1080/256x144/426x240/854x480,137/248/399/136/247/398/135/244/397/134/243/396/133/242/395/160/278/394,104722709/74796577/105752002/25271149/35104694/56173003/14662648/22893535/29272387/10478522/16423759/17260762/5922847/9386319/9133482/3843445/7024205/5099894,2454727/1688879/1841288/670276/885592/1052624/374670/556603/545393/257065/391865/323855/142428/223932/153987/86650/97076/76987,140/140/249/249/250/250/251/251,10822640/10822640/4643796/4622918/5802969/5773722/11534627/11446517,130782/130813/61399/60993/76323/75872/154614/154773
2024-08-12,https://www.youtube.com/watch?v=22vXr-Um7JQ,762166,1280x720/640x360/256x144/1920x1080,137/136/134/243/160,118735188/30024254/11756654/18002896/4037289,1819458/502426/196365/286041/70205,140/140/251/251,12336391/12336391/12396424/12292629,131075/130942/142558/142124
2024-08-12,https://www.youtube.com/watch?v=kd84VegjHMQ,592933,1280x720/640x360/256x144/1920x1080,137/136/134/160,109112854/26212528/9908426/3422064,2319385/612454/236976/80398,140/140/251/251,9597801/9598183/10213910/10147709,130868/130849/149127/149604
2024-08-12,https://www.youtube.com/watch?v=LNZIaj0laVA,556466,1280x720/640x360/256x144/1920x1080,137/136/134/243/160,91458291/25036898/9659068/14546140/3310194,2379294/802235/319663/401197/105251,140/140/251/251,9007605/9007605/9591680/9489510,130719/130760/151920/150990
2024-08-12,https://www.youtube.com/watch?v=miN0d93iOq0,672366,1280x720/640x360/256x144/1920x1080,137/136/134/160,90435943/22115661/9587122/2770828,4105345/1272730/608364/111234,140/140/251/251,10883214/10883214/12149248/12105183,130838/130860/154689/155170
2024-08-12,https://www.youtube.com/watch?v=YT3xxKbbtAU,723399,1280x720/640x360/256x144/1920x1080,137/136/134/160,100668386/23131513/9112851/3187332,1540826/434077/172708/60854,140/140/251/251,11709186/11709186/12165720/12064266,130902/130862/146548/145209
2024-08-12,https://www.youtube.com/watch?v=I4UuarvrUrg,612666,1280x720/640x360/256x144/1920x1080,137/136/134/160,78108844/15733221/6209355/2222935,2227567/577617/215072/76966,140/140/251/251,9917058/9917058/8910802/9006478,130759/130763/122561/123695
2024-08-12,https://www.youtube.com/watch?v=TQW4mIY3tII,523033,1280x720/640x360/256x144/1920x1080,137/136/134/243/160,86316377/18024389/7198870/11757408/2535246,2324559/616614/246630/355310/82341,140/140/251/251,8466510/8466610/8790966/8728067,130625/130611/141165/139164
2024-08-12,https://www.youtube.com/watch?v=g51Vw5sF610,504066,1280x720/640x360/256x144/1920x1080,137/136/134/243/160,70980355/15826898/6449021/10170982/2340841,1763113/449861/185844/277706/62452,140/140/251/251,8159487/8159828/8603239/8523270,130882/130907/147357/146023
2024-08-12,https://www.youtube.com/watch?v=Zq3auEvNS8U,580633,1280x720/640x360/256x144/1920x1080,137/136/134/243/160,98907356/22514797/8620841/13715570/3025302,1949396/533082/213715/375026/116430,140/140/251/251,9398869/9398869/10212059/10159216,130942/130818/150728/148989
2024-08-12,https://www.youtube.com/watch?v=cj4Aw7Ndxkk,562966,1280x720/640x360/256x144/1920x1080,137/136/134/243/160,74248936/18054380/6663751/10161832/2242669,1471442/382540/146770/231846/46866,140/140/251/251,9112870/9113184/9364597/9309402,130829/130866/147004/145258
2024-08-12,https://www.youtube.com/watch?v=v21iB66fBpM,590933,1280x720/640x360/256x144/1920x1080,137/136/134/243/160,82708947/18897430/7415736/11450231/2609062,1809605/505938/200685/302101/67960,140/140/251/251,9565340/9565560/9862036/9792152,130744/130728/144157/144939
2024-08-12,https://www.youtube.com/watch?v=9Qdu5kZbexw,613079,1280x720/640x360/256x144/1920x1080,137/136/134/243/160,144770361/76001390/22543121/16429285/5107437,2690321/1653230/518974/304140/117944,140/140/251/251,9924136/9924136/10109194/10153516,130884/130884/144000/145254
2024-08-12,https://www.youtube.com/watch?v=GyaT2tKWbaU,592099,1280x720/640x360/256x144/1920x1080,137/136/134/160,138977938/72036878/20067357/4874547,2564608/1334940/394788/100030,140/140/251/251,9584207/9584207/9738058/9791004,130913/130936/141700/145032
2024-08-12,https://www.youtube.com/watch?v=hNXKdAuYKzs,587266,1280x720/640x360/256x144/1920x1080,137/136/134/243/160,87149001/19540663/7808342/12676259/2792247,2210839/648290/271407/364933/90387,140/140/251/251,9505892/9505958/9585775/9529254,130799/130776/140176/139112
2024-08-12,https://www.youtube.com/watch?v=ZG5Qx7582uE,510966,1280x720/640x360/256x144/1920x1080,137/136/134/243/160,80694293/17920534/7099706/11396658/2483421,2022636/559816/232476/336165/78263,140/140/251/251,8271124/8271573/8553705/8504565,130846/130857/142152/147344
2024-08-12,https://www.youtube.com/watch?v=tMTHC5VJR7I,561233,1280x720/640x360/256x144/1920x1080,137/136/134/243/160,89003603/21007566/7962710/12579344/2724302,2135053/597362/234020/345942/75346,140/140/251/251,9084925/9085264/9531881/9486697,130752/130739/151316/150304
2024-08-12,https://www.youtube.com/watch?v=HzXB-LqoIUc,671066,1280x720/640x360/256x144/1920x1080,137/136/134/160,97327847/24331771/9068952/3082629,1900916/532743/200309/67733,140/140/251/251,10862395/10862342/11476646/11418184,131045/131031/146271/149034
2024-08-12,https://www.youtube.com/watch?v=8yc4d5D6feg,542733,1280x720/640x360/256x144/1920x1080,137/136/134/243/160,77056988/18870433/7453065/11538516/2535785,1632567/551875/239597/335001/97717,140/140/251/251,8785315/8785387/9254024/9199325,130886/130892/149535/148600
2024-08-12,https://www.youtube.com/watch?v=HgA260iCLmA,566433,1280x720/640x360/256x144/1920x1080,137/136/134/160,99291204/22812506/8923934/3120462,2161202/599537/244782/88526,140/140/251/251,9168819/9169168/9837520/9789750,130877/130843/147211/147536
2024-08-12,https://www.youtube.com/watch?v=syyY1pvXdds,95699,1280x720/640x360/256x144/1920x1080,137/136/134/160,12502628/2924722/1186239/406903,1282077/320645/128730/44658,140/140/251/251,1550799/1550838/1599948/1590159,130156/130168/142760/140441
2024-08-12,https://www.youtube.com/watch?v=ALCJx-562Bg,647933,640x360/1280x720/1920x1080/256x144/426x240/854x480,137/248/399/136/247/398/135/244/397/134/243/396/133/242/395/160/278/394,114820304/69377653/109203316/27304548/36480603/58691793/15466639/23300584/30066972/10813535/16776473/17516898/6091217/9509420/9198118/3802258/7201434/5034255,2247762/1476700/1774474/596820/754037/992785/343242/518782/524586/240445/380218/302045/137001/216906/149317/83384/96916/76018,140/140/249/249/250/250/251/251,10487820/10487820/4174471/4167128/5372655/5335215/10756474/10666744,130938/130926/56527/56286/71430/71003/143466/141890
2024-08-12,https://www.youtube.com/watch?v=PZTPjrOyAm0,734692,1280x720/640x360/256x144/1920x1080,137/136/134/243/160,124656333/27857049/10842568/15844197/3757311,2454879/701155/253859/305340/97835,140/140/251/251,11891804/11891804/11096427/11059222,130943/130909/141408/140712
2024-08-12,https://www.youtube.com/watch?v=Sn1rRpf2CYc,523606,1280x720/640x360/256x144/1920x1080,137/136/134/160,71644050/16395061/6824801/2366280,1729166/489371/206130/66731,140/140/251/251,8475964/8476013/9320383/9241147,130652/130628/151551/148828
2024-08-12,https://www.youtube.com/watch?v=GAkpWQcU1t4,612699,1280x720/640x360/256x144/1920x1080,137/136/134/243/160,96792355/24917224/9099765/13314117/3022662,1986160/559874/209451/336373/68198,140/140/251/251,9917494/9917548/10343562/10290305,130953/131030/145128/143993
2024-08-12,https://www.youtube.com/watch?v=rLB6iSyXy2U,850666,1280x720/640x360/256x144/1920x1080,137/136/134/243/160,143114118/35866877/13515792/19597133/4568895,2349640/669544/250033/326216/83598,140/140/251/251,13768915/13769105/14415922/14332953,131081/131030/150096/147602
2024-08-12,https://www.youtube.com/watch?v=WDWtBFjtcqY,528819,1280x720/640x360/256x144/1920x1080,137/136/134/243/160,68884367/15052178/6112174/8837103/2139137,1604173/478041/195939/258035/68567,140/140/251/251,8560014/8560014/8167407/8140365,131039/130998/150370/149147
2024-08-12,https://www.youtube.com/watch?v=nN-tVPjuAMU,576409,1280x720/640x360/256x144/1920x1080,137/136/134/243/160,97440947/21423375/8355912/12149192/2818041,1915242/531667/214376/311753/77016,140/140/251/251,9330409/9330409/9182046/9132817,131001/130965/142996/141644
2024-08-12,https://www.youtube.com/watch?v=edmML-Wu8YM,689521,640x360/1280x720/1920x1080/256x144/426x240/854x480,137/248/136/247/135/244/134/243/133/242/160/278,163316498/81789319/86410929/53294361/45190829/27789296/22550396/17741765/12197429/10290463/5586463/5805380,2561162/1237330/1404390/788135/729687/437657/345777/262937/193387/161225/90786/93824,140/249/250/251,11161046/4367283/5524902/10935696,130842/52976/68330/142327
2024-08-12,https://www.youtube.com/watch?v=vgWAhrV6M3k,561310,1280x720/640x360/256x144/1920x1080,137/136/134/243/160,80558065/19328697/7825052/11485288/2679617,1736652/493711/205435/292835/69134,140/140/251/251,9085829/9085829/9539122/9505635,130742/130650/145822/144925
2024-08-12,https://www.youtube.com/watch?v=nSRkdByoITI,580246,1280x720/640x360/256x144/1920x1080,137/136/134/243/160,89418125/21366210/8372373/12204529/2934192,3289948/502640/217705/304850/70566,140/140/251/251,9392485/9392485/9367269/9318771,130931/130915/143879/157514
2024-08-12,https://www.youtube.com/watch?v=VHiNk5De2PU,667299,1280x720/640x360/256x144/1920x1080,137/136/134/243/160,120849251/33087225/12395329/18338496/4315854,1927299/545990/208830/322431/70214,140/140/251/251,10801235/10801433/10612808/10526763,131048/131143/139540/138145
